index,subsequence_idx,score,start_date,end_date
1,1,2.354920752762243,2023-01-19,2023-01-23
23,23,1.565322446861187,2023-02-21,2023-02-23
24,24,1.6709935570599925,2023-02-22,2023-02-24
25,25,1.5945962993542724,2023-02-23,2023-02-27
34,34,1.5399634384216268,2023-03-08,2023-03-10
35,35,1.5887531475891619,2023-03-09,2023-03-13
44,44,1.8997427107458007,2023-03-22,2023-03-24
57,57,1.5231117028098637,2023-04-11,2023-04-13
61,61,2.0819885488794454,2023-04-17,2023-04-19
62,62,1.8288947001943292,2023-04-18,2023-04-20
82,82,1.7251964416258996,2023-05-16,2023-05-18
83,83,2.2872077044940045,2023-05-17,2023-05-19
84,84,1.8175109958212263,2023-05-18,2023-05-22
122,122,1.9147331953857898,2023-07-14,2023-07-18
123,123,2.345862543602136,2023-07-17,2023-07-19
124,124,3.647789139183302,2023-07-18,2023-07-20
125,125,2.164855956786019,2023-07-19,2023-07-21
150,150,1.6886452888820151,2023-08-23,2023-08-25
162,162,1.674221031021337,2023-09-11,2023-09-13
163,163,3.651331560230404,2023-09-12,2023-09-14
164,164,3.0044779451707493,2023-09-13,2023-09-15
188,188,1.9416510979939137,2023-10-17,2023-10-19
189,189,2.8270497694940757,2023-10-18,2023-10-20
219,219,2.0449886830674306,2023-11-30,2023-12-04
220,220,2.1619855392446854,2023-12-01,2023-12-05
221,221,1.7481018778606128,2023-12-04,2023-12-06
239,239,2.3688080835733434,2023-12-29,2024-01-03
240,240,1.5973724155209277,2024-01-02,2024-01-04
253,253,2.0972252964029985,2024-01-22,2024-01-24
254,254,3.2216624669668037,2024-01-23,2024-01-25
255,255,1.9496012211160965,2024-01-24,2024-01-26
269,269,2.762684741960719,2024-02-13,2024-02-15
313,313,2.5621926839371856,2024-04-17,2024-04-19
314,314,2.9749698350187836,2024-04-18,2024-04-22
315,315,2.5917559429699466,2024-04-19,2024-04-23
370,370,1.6767259787056776,2024-07-10,2024-07-12
371,371,1.6633026744244377,2024-07-11,2024-07-15
386,386,1.509493949245311,2024-08-01,2024-08-05
407,407,1.5620037452795286,2024-08-30,2024-09-04
439,439,2.813297629785627,2024-10-16,2024-10-18
440,440,3.11832517081741,2024-10-17,2024-10-21
453,453,1.973331931273989,2024-11-05,2024-11-07
454,454,1.8350002960772052,2024-11-06,2024-11-08
465,465,1.7005039264555988,2024-11-21,2024-11-25
496,496,1.6870726884916634,2025-01-08,2025-01-13
497,497,2.27716748421985,2025-01-10,2025-01-14
502,502,2.2912937772235127,2025-01-17,2025-01-22
503,503,2.63719526781398,2025-01-21,2025-01-23
532,532,2.311733679674298,2025-03-04,2025-03-06
533,533,3.1091930067579825,2025-03-05,2025-03-07
534,534,3.097625399111412,2025-03-06,2025-03-10
