feature_index,feature_name,importance_score
0,high_std_0,19.79
1,low_std_0,18.995
2,close_std_0,18.295
3,daily_return_std_0,17.71
4,log_return_std_0,18.003
5,volume_change_std_0,17.382
6,relative_volume_std_0,21.24
7,log_volume_0,18.037
8,high_low_range_std_0,31.639
9,excess_return_std_0,18.191
10,open_std_1,18.688
11,high_std_1,57.949
12,low_std_1,19.589
13,close_std_1,91.194
14,daily_return_std_1,31.293
15,log_return_std_1,31.812
16,volume_change_std_1,71.258
17,relative_volume_std_1,53.55
18,log_volume_1,18.18
19,high_low_range_std_1,101.915
20,excess_return_std_1,47.559
21,open_std_2,48.121
22,high_std_2,27.829
23,low_std_2,48.879
24,close_std_2,35.901
25,daily_return_std_2,18.389
26,log_return_std_2,19.049
27,volume_change_std_2,20.219
28,relative_volume_std_2,27.588
29,log_volume_2,18.507
30,high_low_range_std_2,28.564
31,excess_return_std_2,40.355
