index,subsequence_idx,score,start_date,end_date
29,29,1.5363544549297814,2023-03-01,2023-03-03
30,30,2.793707914129488,2023-03-02,2023-03-06
35,35,1.9315666417897073,2023-03-09,2023-03-13
40,40,1.5101714112664022,2023-03-16,2023-03-20
65,65,1.9369820012570458,2023-04-21,2023-04-25
66,66,2.815215701230973,2023-04-24,2023-04-26
67,67,2.2982710661566057,2023-04-25,2023-04-27
69,69,1.8269566020541272,2023-04-27,2023-05-01
70,70,2.3928428877895858,2023-04-28,2023-05-02
71,71,1.8351735334202397,2023-05-01,2023-05-03
84,84,1.6242597073799825,2023-05-18,2023-05-22
92,92,2.18742119606356,2023-05-31,2023-06-02
145,145,1.7459019945494405,2023-08-16,2023-08-18
146,146,2.4334855646834264,2023-08-17,2023-08-21
164,164,1.516318511154657,2023-09-13,2023-09-15
168,168,1.7926381814788925,2023-09-19,2023-09-21
169,169,1.8667587588144374,2023-09-20,2023-09-22
178,178,2.3373477312857296,2023-10-03,2023-10-05
179,179,2.6238526661963157,2023-10-04,2023-10-06
180,180,1.7599156220431247,2023-10-05,2023-10-09
214,214,2.2673647913256376,2023-11-22,2023-11-27
227,227,1.5654625569886704,2023-12-12,2023-12-14
228,228,4.305762805480758,2023-12-13,2023-12-15
229,229,4.513529146044393,2023-12-14,2023-12-18
250,250,2.0768052227816494,2024-01-17,2024-01-19
258,258,1.6619194146063203,2024-01-29,2024-01-31
259,259,4.119007603825753,2024-01-30,2024-02-01
260,260,3.906803859571323,2024-01-31,2024-02-02
261,261,1.8342666911287293,2024-02-01,2024-02-05
313,313,2.767249356122685,2024-04-17,2024-04-19
331,331,1.541227077156847,2024-05-13,2024-05-15
332,332,2.1063519179771917,2024-05-14,2024-05-16
342,342,2.0428563773115345,2024-05-29,2024-05-31
344,344,1.5893872403360894,2024-05-31,2024-06-04
356,356,1.5733699167457205,2024-06-18,2024-06-21
357,357,3.171831522286274,2024-06-20,2024-06-24
358,358,1.5106417634210327,2024-06-21,2024-06-25
408,408,1.776603720434138,2024-09-03,2024-09-05
409,409,2.354732230429962,2024-09-04,2024-09-06
419,419,2.5668443028829535,2024-09-18,2024-09-20
420,420,3.2128377204138463,2024-09-19,2024-09-23
452,452,1.7642500722220367,2024-11-04,2024-11-06
471,471,1.51115349656736,2024-12-02,2024-12-04
477,477,2.2072878170331776,2024-12-10,2024-12-12
505,505,2.0332845117997955,2025-01-23,2025-01-27
506,506,2.961886154414382,2025-01-24,2025-01-28
507,507,2.5076664300314366,2025-01-27,2025-01-29
508,508,1.8852092677230576,2025-01-28,2025-01-30
517,517,1.7253993753681254,2025-02-10,2025-02-12
530,530,1.8811625148226327,2025-02-28,2025-03-04
531,531,1.9188723431487154,2025-03-03,2025-03-05
536,536,1.6350525696265659,2025-03-10,2025-03-12
