feature_index,feature_name,importance_score
0,log_volume_0,28.452
1,log_return_std_0,16.352
2,low_std_0,24.902
3,excess_return_std_0,16.021
4,daily_return_std_0,16.169
5,open_std_0,24.9
6,relative_volume_std_0,16.359
7,high_low_range_std_0,16.437
8,high_std_0,28.53
9,volume_change_std_0,16.376
10,close_std_1,15.809
11,log_volume_1,16.017
12,log_return_std_1,16.122
13,low_std_1,28.519
14,excess_return_std_1,16.341
15,daily_return_std_1,24.883
16,open_std_1,24.746
17,relative_volume_std_1,28.455
18,high_low_range_std_1,16.278
19,high_std_1,28.655
20,volume_change_std_1,24.883
21,close_std_2,24.884
22,log_volume_2,28.477
23,log_return_std_2,28.61
24,low_std_2,16.039
25,excess_return_std_2,28.293
26,daily_return_std_2,28.451
27,open_std_2,28.558
28,relative_volume_std_2,16.187
29,high_low_range_std_2,16.454
30,high_std_2,16.396
31,volume_change_std_2,24.764
32,ticker,16.145
33,time_period_idx,16.451
