feature_index,feature_name,importance_score
0,high_std_0,64.03
1,low_std_0,37.689
2,close_std_0,18.824
3,daily_return_std_0,19.461
4,log_return_std_0,19.347
5,volume_change_std_0,49.434
6,relative_volume_std_0,76.779
7,log_volume_0,18.482
8,high_low_range_std_0,34.141
9,excess_return_std_0,20.53
10,open_std_1,19.474
11,high_std_1,17.101
12,low_std_1,19.355
13,close_std_1,20.701
14,daily_return_std_1,19.019
15,log_return_std_1,19.62
16,volume_change_std_1,19.654
17,relative_volume_std_1,32.82
18,log_volume_1,30.045
19,high_low_range_std_1,19.538
20,excess_return_std_1,19.701
21,open_std_2,18.871
22,high_std_2,56.541
23,low_std_2,35.781
24,close_std_2,58.569
25,daily_return_std_2,46.107
26,log_return_std_2,43.278
27,volume_change_std_2,74.753
28,relative_volume_std_2,49.337
29,log_volume_2,20.034
30,high_low_range_std_2,51.548
31,excess_return_std_2,37.069
