feature_index,feature_name,importance_score
0,log_volume_0,16.31
1,log_return_std_0,15.793
2,low_std_0,16.215
3,excess_return_std_0,28.407
4,daily_return_std_0,28.528
5,open_std_0,24.887
6,relative_volume_std_0,16.423
7,high_low_range_std_0,24.807
8,high_std_0,16.448
9,volume_change_std_0,16.207
10,close_std_1,16.301
11,log_volume_1,24.79
12,log_return_std_1,28.55
13,low_std_1,16.41
14,excess_return_std_1,16.221
15,daily_return_std_1,28.44
16,open_std_1,16.332
17,relative_volume_std_1,24.8
18,high_low_range_std_1,16.362
19,high_std_1,28.546
20,volume_change_std_1,28.477
21,close_std_2,28.522
22,log_volume_2,28.505
23,log_return_std_2,28.547
24,low_std_2,24.895
25,excess_return_std_2,16.42
26,daily_return_std_2,16.175
27,open_std_2,15.776
28,relative_volume_std_2,28.478
29,high_low_range_std_2,24.855
30,high_std_2,24.928
31,volume_change_std_2,15.823
32,ticker,16.448
33,time_period_idx,16.493
