index,subsequence_idx,score,start_date,end_date
10,10,1.6357778416661073,2023-03-02,2023-03-06
30,30,2.0361071422544486,2023-05-26,2023-05-31
39,39,1.9964191019795678,2023-07-07,2023-07-11
60,60,1.6660400053081779,2023-10-05,2023-10-09
73,73,2.479456137638562,2023-11-30,2023-12-04
80,80,1.698778585602637,2024-01-02,2024-01-04
93,93,1.9693777314193632,2024-02-28,2024-03-01
101,101,2.0650890821009957,2024-04-03,2024-04-05
103,103,2.2296300441073735,2024-04-11,2024-04-15
114,114,3.8978355636922055,2024-05-29,2024-05-31
135,135,2.7314119481800208,2024-08-28,2024-08-30
148,148,1.7800418924033234,2024-10-23,2024-10-25
152,152,2.2350582159636287,2024-11-08,2024-11-12
157,157,1.8264763446573975,2024-12-02,2024-12-04
161,161,2.5259071124135217,2024-12-18,2024-12-20
169,169,1.8601928585918894,2025-01-27,2025-01-29
175,175,1.5605770441675666,2025-02-21,2025-02-25
