feature_index,feature_name,importance_score
0,log_volume_0,28.374
1,log_return_std_0,16.318
2,low_std_0,28.457
3,excess_return_std_0,16.037
4,daily_return_std_0,24.879
5,open_std_0,16.286
6,relative_volume_std_0,28.402
7,high_low_range_std_0,24.946
8,high_std_0,24.9
9,volume_change_std_0,28.651
10,close_std_1,16.421
11,log_volume_1,16.201
12,log_return_std_1,24.769
13,low_std_1,16.483
14,excess_return_std_1,16.247
15,daily_return_std_1,24.655
16,open_std_1,16.087
17,relative_volume_std_1,28.487
18,high_low_range_std_1,16.29
19,high_std_1,28.464
20,volume_change_std_1,16.321
21,close_std_2,15.73
22,log_volume_2,16.121
23,log_return_std_2,16.334
24,low_std_2,28.621
25,excess_return_std_2,16.51
26,daily_return_std_2,24.786
27,open_std_2,28.564
28,relative_volume_std_2,28.515
29,high_low_range_std_2,16.503
30,high_std_2,24.953
31,volume_change_std_2,28.465
32,ticker,16.509
33,time_period_idx,16.403
