feature_index,feature_name,importance_score
0,High_0,23.21
1,Low_0,35.672
2,Open_0,23.616
3,Volume_0,64.98
4,daily_return_0,35.762
5,log_return_0,23.542
6,volume_change_0,42.284
7,relative_volume_0,22.915
8,high_low_range_0,35.58
9,excess_return_0,42.038
10,daily_return_zscore_0,23.378
11,log_return_zscore_0,42.436
12,volume_change_zscore_0,23.367
13,relative_volume_zscore_0,23.593
14,log_volume_0,35.279
15,Close_1,23.151
16,High_1,22.717
17,Low_1,35.46
18,Open_1,23.607
19,Volume_1,54.364
20,daily_return_1,23.26
21,log_return_1,41.525
22,volume_change_1,22.813
23,relative_volume_1,42.497
24,high_low_range_1,35.751
25,excess_return_1,35.657
26,daily_return_zscore_1,35.496
27,log_return_zscore_1,35.64
28,volume_change_zscore_1,22.96
29,relative_volume_zscore_1,23.785
30,log_volume_1,23.606
31,Close_2,23.545
32,High_2,35.5
33,Low_2,41.956
34,Open_2,23.403
35,Volume_2,48.766
36,daily_return_2,35.53
37,log_return_2,23.618
38,volume_change_2,23.553
39,relative_volume_2,42.22
40,high_low_range_2,23.059
41,excess_return_2,23.483
42,daily_return_zscore_2,23.687
43,log_return_zscore_2,23.449
44,volume_change_zscore_2,23.394
45,relative_volume_zscore_2,42.061
46,log_volume_2,35.452
