feature_index,feature_name,importance_score
0,high_std_0,37.24
1,low_std_0,25.177
2,close_std_0,89.613
3,daily_return_std_0,19.255
4,log_return_std_0,20.248
5,volume_change_std_0,21.858
6,relative_volume_std_0,18.671
7,log_volume_0,20.25
8,high_low_range_std_0,19.639
9,excess_return_std_0,19.335
10,open_std_1,78.719
11,high_std_1,233.76
12,low_std_1,23.806
13,close_std_1,27.86
14,daily_return_std_1,25.226
15,log_return_std_1,20.623
16,volume_change_std_1,42.539
17,relative_volume_std_1,42.553
18,log_volume_1,26.236
19,high_low_range_std_1,48.922
20,excess_return_std_1,44.064
21,open_std_2,89.471
22,high_std_2,151.361
23,low_std_2,119.092
24,close_std_2,89.178
25,daily_return_std_2,19.807
26,log_return_std_2,19.1
27,volume_change_std_2,36.213
28,relative_volume_std_2,51.098
29,log_volume_2,198.821
30,high_low_range_std_2,36.609
31,excess_return_std_2,19.643
