index,subsequence_idx,score,start_date,end_date
6,6,2.2725342195029765,2023-02-13,2023-02-15
18,18,1.9614901735990877,2023-04-05,2023-04-10
25,25,3.170939041363058,2023-05-05,2023-05-09
56,56,1.651304229240309,2023-09-19,2023-09-21
66,66,2.28433141728315,2023-10-31,2023-11-02
80,80,1.9651078403003495,2024-01-02,2024-01-04
88,88,2.7329663672118167,2024-02-06,2024-02-08
108,108,1.7983592333757892,2024-05-02,2024-05-06
129,129,2.340474152987409,2024-08-02,2024-08-06
137,137,2.9631307235449538,2024-09-06,2024-09-10
143,143,1.5612243116730309,2024-10-02,2024-10-04
151,151,1.742432947983114,2024-11-05,2024-11-07
165,165,1.5968393000885428,2025-01-07,2025-01-10
171,171,1.9723949597861428,2025-02-04,2025-02-06
174,174,2.14449946127853,2025-02-18,2025-02-20
175,175,1.8179802392764173,2025-02-21,2025-02-25
