feature_index,feature_name,importance_score
0,High_0,118.232
1,Low_0,38.332
2,Open_0,124.951
3,Volume_0,39.772
4,daily_return_0,24.359
5,log_return_0,23.981
6,volume_change_0,23.864
7,relative_volume_0,23.668
8,high_low_range_0,24.023
9,excess_return_0,24.448
10,daily_return_zscore_0,23.86
11,log_return_zscore_0,23.699
12,volume_change_zscore_0,24.311
13,relative_volume_zscore_0,24.161
14,log_volume_0,36.065
15,Close_1,214.765
16,High_1,219.129
17,Low_1,214.915
18,Open_1,230.746
19,Volume_1,45.772
20,daily_return_1,23.402
21,log_return_1,23.59
22,volume_change_1,24.21
23,relative_volume_1,24.026
24,high_low_range_1,24.246
25,excess_return_1,23.778
26,daily_return_zscore_1,36.328
27,log_return_zscore_1,36.521
28,volume_change_zscore_1,23.843
29,relative_volume_zscore_1,36.077
30,log_volume_1,35.369
31,Close_2,315.61
32,High_2,599.707
33,Low_2,85.899
34,Open_2,40.837
35,Volume_2,43.733
36,daily_return_2,24.085
37,log_return_2,23.686
38,volume_change_2,36.32
39,relative_volume_2,35.847
40,high_low_range_2,24.4
41,excess_return_2,22.668
42,daily_return_zscore_2,23.946
43,log_return_zscore_2,36.44
44,volume_change_zscore_2,23.713
45,relative_volume_zscore_2,36.219
46,log_volume_2,23.674
