feature_index,feature_name,importance_score
0,high_std_0,18.334
1,low_std_0,21.985
2,close_std_0,19.801
3,daily_return_std_0,136.675
4,log_return_std_0,143.442
5,volume_change_std_0,23.355
6,relative_volume_std_0,22.869
7,log_volume_0,18.096
8,high_low_range_std_0,21.824
9,excess_return_std_0,49.021
10,open_std_1,18.009
11,high_std_1,19.185
12,low_std_1,20.76
13,close_std_1,23.359
14,daily_return_std_1,22.208
15,log_return_std_1,22.948
16,volume_change_std_1,33.62
17,relative_volume_std_1,86.176
18,log_volume_1,18.51
19,high_low_range_std_1,35.279
20,excess_return_std_1,37.034
21,open_std_2,72.56
22,high_std_2,69.334
23,low_std_2,67.285
24,close_std_2,118.653
25,daily_return_std_2,54.842
26,log_return_std_2,34.529
27,volume_change_std_2,80.697
28,relative_volume_std_2,22.474
29,log_volume_2,19.832
30,high_low_range_std_2,31.423
31,excess_return_std_2,35.232
