feature_index,feature_name,importance_score
0,High_0,23.101
1,Low_0,35.387
2,Open_0,23.585
3,Volume_0,42.111
4,daily_return_0,35.239
5,log_return_0,35.864
6,volume_change_0,35.725
7,relative_volume_0,35.418
8,high_low_range_0,23.01
9,excess_return_0,35.607
10,daily_return_zscore_0,45.3
11,log_return_zscore_0,43.859
12,volume_change_zscore_0,57.366
13,relative_volume_zscore_0,50.501
14,log_volume_0,23.461
15,Close_1,23.019
16,High_1,35.492
17,Low_1,23.135
18,Open_1,22.365
19,Volume_1,46.917
20,daily_return_1,23.337
21,log_return_1,22.711
22,volume_change_1,49.49
23,relative_volume_1,23.294
24,high_low_range_1,35.642
25,excess_return_1,35.489
26,daily_return_zscore_1,23.436
27,log_return_zscore_1,22.889
28,volume_change_zscore_1,58.905
29,relative_volume_zscore_1,35.551
30,log_volume_1,43.996
31,Close_2,22.984
32,High_2,23.196
33,Low_2,23.679
34,Open_2,23.542
35,Volume_2,35.596
36,daily_return_2,23.148
37,log_return_2,23.579
38,volume_change_2,22.834
39,relative_volume_2,41.581
40,high_low_range_2,23.184
41,excess_return_2,23.398
42,daily_return_zscore_2,48.126
43,log_return_zscore_2,23.688
44,volume_change_zscore_2,23.453
45,relative_volume_zscore_2,35.34
46,log_volume_2,23.488
