index,subsequence_idx,score,start_date,end_date
13,13,2.4351672283532997,2023-03-15,2023-03-17
14,14,1.943906179203764,2023-03-20,2023-03-22
17,17,2.143645754876663,2023-03-31,2023-04-04
24,24,1.9889794626156616,2023-05-02,2023-05-04
38,38,2.013001069920756,2023-07-03,2023-07-06
52,52,1.8053500635417514,2023-08-31,2023-09-05
74,74,1.7457722501750663,2023-12-05,2023-12-07
76,76,2.0296686681740117,2023-12-13,2023-12-15
100,100,2.115028881564795,2024-03-28,2024-04-02
106,106,1.527682004822144,2024-04-24,2024-04-26
119,119,2.277753866050278,2024-06-20,2024-06-24
133,133,2.125413071348353,2024-08-20,2024-08-22
137,137,1.9183112617746791,2024-09-06,2024-09-10
149,149,1.8729778602633393,2024-10-28,2024-10-30
150,150,2.692395890792568,2024-10-31,2024-11-04
177,177,2.868198098400541,2025-03-03,2025-03-05
