index,subsequence_idx,score,start_date,end_date
9,9,2.035640009884741,2023-01-31,2023-02-02
11,11,1.673691183909406,2023-02-02,2023-02-06
52,52,1.7278304148029804,2023-04-03,2023-04-05
62,62,2.25429499597584,2023-04-18,2023-04-20
63,63,2.5914506242687603,2023-04-19,2023-04-21
64,64,1.770337544530302,2023-04-20,2023-04-24
68,68,1.555507151303774,2023-04-26,2023-04-28
70,70,1.7288362007173836,2023-04-28,2023-05-02
82,82,2.705378358395204,2023-05-16,2023-05-18
83,83,3.1968745305599864,2023-05-17,2023-05-19
84,84,3.020576877972782,2023-05-18,2023-05-22
92,92,3.1721002074869764,2023-05-31,2023-06-02
93,93,1.8005476673538934,2023-06-01,2023-06-05
94,94,2.5843514752407066,2023-06-02,2023-06-06
149,149,1.5677336266415804,2023-08-22,2023-08-24
151,151,1.7441756451605581,2023-08-24,2023-08-28
159,159,1.831514536626543,2023-09-06,2023-09-08
192,192,1.66764705857717,2023-10-23,2023-10-25
217,217,1.8379891249964029,2023-11-28,2023-11-30
218,218,2.1527499387656004,2023-11-29,2023-12-01
219,219,1.7208625918698799,2023-11-30,2023-12-04
228,228,1.6217008507357231,2023-12-13,2023-12-15
255,255,1.6012806211120878,2024-01-24,2024-01-26
272,272,2.2627836656595166,2024-02-16,2024-02-21
281,281,2.0819874232205122,2024-03-01,2024-03-05
282,282,2.2906299391915192,2024-03-04,2024-03-06
283,283,3.773101069142034,2024-03-05,2024-03-07
313,313,1.9062649530895126,2024-04-17,2024-04-19
314,314,2.4133302340123466,2024-04-18,2024-04-22
341,341,1.5431216723151515,2024-05-28,2024-05-30
342,342,2.82228206630671,2024-05-29,2024-05-31
343,343,3.0320606949745934,2024-05-30,2024-06-03
344,344,2.0598987632804295,2024-05-31,2024-06-04
373,373,1.5638898698948502,2024-07-15,2024-07-17
384,384,1.9464003078232404,2024-07-30,2024-08-01
385,385,1.696475425638829,2024-07-31,2024-08-02
403,403,2.0004126075727635,2024-08-26,2024-08-28
411,411,1.629136812351283,2024-09-06,2024-09-10
417,417,1.5317293473422353,2024-09-16,2024-09-18
419,419,1.67698023117688,2024-09-18,2024-09-20
443,443,2.6054386953279147,2024-10-22,2024-10-24
444,444,2.7065219965861074,2024-10-23,2024-10-25
475,475,2.7733854635663975,2024-12-06,2024-12-10
476,476,2.155208221240351,2024-12-09,2024-12-11
492,492,2.8157504576672943,2025-01-02,2025-01-06
493,493,2.257722267070346,2025-01-03,2025-01-07
494,494,2.119838669470367,2025-01-06,2025-01-08
507,507,2.983563977889531,2025-01-27,2025-01-29
508,508,3.0511109038790223,2025-01-28,2025-01-30
