index,subsequence_idx,score,start_date,end_date
8,8,1.7596616441890542,2023-02-22,2023-02-24
41,41,2.80683018320695,2023-07-17,2023-07-19
54,54,2.055561583879066,2023-09-11,2023-09-13
61,61,1.6180939758137012,2023-10-10,2023-10-12
63,63,3.2239799645512535,2023-10-18,2023-10-20
73,73,2.635527225622998,2023-11-30,2023-12-04
80,80,1.9710277619843388,2024-01-02,2024-01-04
85,85,2.018293385178759,2024-01-24,2024-01-26
105,105,2.6556903330666084,2024-04-19,2024-04-23
123,123,1.9166918798806913,2024-07-09,2024-07-11
151,151,2.5185037781994803,2024-11-05,2024-11-07
178,178,3.002817868995537,2025-03-06,2025-03-10
