index,subsequence_idx,score,start_date,end_date
28,28,1.6628639902242521,2023-02-28,2023-03-02
29,29,2.946518604721313,2023-03-01,2023-03-03
30,30,3.1593745832879185,2023-03-02,2023-03-06
31,31,2.5155993237672565,2023-03-03,2023-03-07
53,53,1.7779576379154196,2023-04-04,2023-04-06
54,54,2.425672187347069,2023-04-05,2023-04-10
55,55,2.262132964103471,2023-04-06,2023-04-11
87,87,1.7316260359578222,2023-05-23,2023-05-25
88,88,2.9970536152048686,2023-05-24,2023-05-26
89,89,3.6158193473893387,2023-05-25,2023-05-30
145,145,2.2948381742376327,2023-08-16,2023-08-18
146,146,2.505757092856562,2023-08-17,2023-08-21
172,172,1.7773922424015538,2023-09-25,2023-09-27
173,173,2.121338097194442,2023-09-26,2023-09-28
190,190,1.5786858726169528,2023-10-19,2023-10-23
228,228,2.7579555793028003,2023-12-13,2023-12-15
229,229,3.857231850005501,2023-12-14,2023-12-18
230,230,2.3243090243488536,2023-12-15,2023-12-19
284,284,3.105236628477331,2024-03-06,2024-03-08
285,285,3.255426774715021,2024-03-07,2024-03-11
286,286,2.844054017610653,2024-03-08,2024-03-12
300,300,1.501513860037424,2024-03-28,2024-04-02
301,301,2.214549353944605,2024-04-01,2024-04-03
302,302,2.2869818863544746,2024-04-02,2024-04-04
303,303,1.6798629689518834,2024-04-03,2024-04-05
342,342,1.576142496327139,2024-05-29,2024-05-31
344,344,1.5695200187945686,2024-05-31,2024-06-04
365,365,2.157682628507748,2024-07-02,2024-07-05
366,366,1.613381485862443,2024-07-03,2024-07-08
371,371,1.654351938578457,2024-07-11,2024-07-15
380,380,1.9196081069797106,2024-07-24,2024-07-26
381,381,1.5679859475541573,2024-07-25,2024-07-29
403,403,1.5425917601016308,2024-08-26,2024-08-28
426,426,1.5482174871533962,2024-09-27,2024-10-01
454,454,2.5869096793058732,2024-11-06,2024-11-08
455,455,2.1502402690421323,2024-11-07,2024-11-11
481,481,1.526268152927923,2024-12-16,2024-12-18
482,482,1.5728965792000136,2024-12-17,2024-12-19
483,483,3.1737713835957995,2024-12-18,2024-12-20
484,484,2.6303165339218335,2024-12-19,2024-12-23
485,485,2.3830851084220495,2024-12-20,2024-12-24
486,486,1.7841071949553242,2024-12-23,2024-12-26
523,523,1.6794932183804234,2025-02-19,2025-02-21
533,533,2.716612370784573,2025-03-05,2025-03-07
534,534,4.048291111639114,2025-03-06,2025-03-10
535,535,3.680659458015296,2025-03-07,2025-03-11
