Close_0,High_0,Low_0,Open_0,Volume_0,daily_return_0,log_return_0,volume_change_0,relative_volume_0,high_low_range_0,excess_return_0,daily_return_zscore_0,log_return_zscore_0,volume_change_zscore_0,relative_volume_zscore_0,log_volume_0,Close_1,High_1,Low_1,Open_1,Volume_1,daily_return_1,log_return_1,volume_change_1,relative_volume_1,high_low_range_1,excess_return_1,daily_return_zscore_1,log_return_zscore_1,volume_change_zscore_1,relative_volume_zscore_1,log_volume_1,Close_2,High_2,Low_2,Open_2,Volume_2,daily_return_2,log_return_2,volume_change_2,relative_volume_2,high_low_range_2,excess_return_2,daily_return_zscore_2,log_return_zscore_2,volume_change_zscore_2,relative_volume_zscore_2,log_volume_2
91.84465789794922,95.99169255182083,91.72268881691652,94.8095108667132,904000.0,-0.0327076362841612,-0.0332544882568875,0.2381865497877002,0.9324201666804192,0.0465425053491997,-0.0171450377837502,-1.7603800251984028,-1.7808907032513517,0.4035099195932504,0.0,13.714585745568392,92.31378936767578,93.53350893919487,91.40369190929732,91.71331402243796,742300.0,0.0051078797663748,0.0050948788013052,-0.1788716814159292,0.8199220173859256,0.0233012144849798,0.0127462300626691,0.0715506141926508,0.0801950520482198,-0.4747057195115932,0.0,13.51751010026895,91.4130630493164,93.94631759606315,90.24025869281704,92.79228211787644,1118400.0,-0.0097572239697785,-0.0098051376036943,0.5066684628856257,1.2764209084683862,0.0410687974184754,-0.02867562501576,-0.764412398981724,-0.7591585876164291,1.133436489192791,0.0,13.92741054459576
92.31378936767578,93.53350893919487,91.40369190929732,91.71331402243796,742300.0,0.0051078797663748,0.0050948788013052,-0.1788716814159292,0.8199220173859256,0.0233012144849798,0.0127462300626691,0.0715506141926508,0.0801950520482198,-0.4747057195115932,0.0,13.51751010026895,91.4130630493164,93.94631759606315,90.24025869281704,92.79228211787644,1118400.0,-0.0097572239697785,-0.0098051376036943,0.5066684628856257,1.2764209084683862,0.0410687974184754,-0.02867562501576,-0.764412398981724,-0.7591585876164291,1.133436489192791,0.0,13.92741054459576,89.74301147460938,91.33802290376887,88.57020684780642,91.00963903991033,1373200.0,-0.0182692879879329,-0.0184382322542513,0.2278254649499285,1.4963495695761142,0.0312499671669334,-0.0301506329715981,-1.072117558173384,-1.0690293428025155,0.3261167085323136,0.0,14.13265506879145
93.93695831298828,94.34040337525131,92.26687857644129,92.95179960148543,847700.0,0.0102927972983819,0.0102401871560005,-0.1738621966669915,0.8396810460105988,0.0224731217832643,-0.0001595066462083,0.4831846527181886,0.4888182319326023,-0.6983762862101286,-0.9410776685192936,13.650283258258415,92.61402893066406,93.57104145295428,91.12222497764168,93.43030347517856,1296600.0,-0.0140831617936398,-0.0141832705264363,0.5295505485431167,1.217487652350279,0.026873975870469,-0.0287825350379498,-0.8484498077350251,-0.8490030902008274,1.3367429020520818,0.4518162644734817,14.075256782970614,92.02294158935548,93.66486802466252,91.52567358569377,92.75477051234677,1159900.0,-0.0063822657121536,-0.0064027194438417,-0.105429585068641,1.0849008071983763,0.0233726161760052,0.0039723449791568,-0.4234909341883366,-0.4182808626575399,-0.4985091495818051,-0.0348911706046329,13.963845214612885
89.17292785644531,90.04763656256114,88.42181692821008,88.98276905914857,1199200.0,0.0018156508019144,0.001814004500435,0.2470881863560732,0.9505013276265208,0.0183870869298135,-0.0075054980083226,0.1233481112323787,0.1310838930164997,0.2950052278747843,0.2136431868949952,13.997166059659436,91.43577575683594,91.7780543853808,87.39499324289764,88.89721530664265,2517100.0,0.0253759515896287,0.0250593273809448,1.098982655103402,1.7967350260184307,0.0501523139924192,0.018443461638155,1.1650134547648034,1.156853545901976,1.440409616061711,2.048745036543936,14.73861840044786,90.62760925292967,94.04088535243908,90.39942594733928,92.348504679012,1476200.0,-0.0088386246763575,-0.0088779170176204,-0.4135314449167693,1.0631234021101148,0.0402818863830072,-0.0096580502022897,-0.6173489186523329,-0.6100179489208355,-0.8733818086305714,0.2207255263516309,14.204982453732844
91.43577575683594,91.7780543853808,87.39499324289764,88.89721530664265,2517100.0,0.0253759515896287,0.0250593273809448,1.098982655103402,1.7967350260184307,0.0501523139924192,0.018443461638155,1.1650134547648034,1.156853545901976,1.440409616061711,2.048745036543936,14.73861840044786,90.62760925292967,94.04088535243908,90.39942594733928,92.348504679012,1476200.0,-0.0088386246763575,-0.0088779170176204,-0.4135314449167693,1.0631234021101148,0.0402818863830072,-0.0096580502022897,-0.6173489186523329,-0.6100179489208355,-0.8733818086305714,0.2207255263516309,14.204982453732844,89.562744140625,91.29314936657336,89.42963660430718,90.7131849605124,1799700.0,-0.0117498974217975,-0.0118194730075206,0.2191437474596937,1.240890004343839,0.0208377539373388,-0.0239280348421442,-0.8246768689742104,-0.8193107714554335,0.0498979293715148,0.5640284951285618,14.403131097957305
90.62760925292967,94.04088535243908,90.39942594733928,92.348504679012,1476200.0,-0.0088386246763575,-0.0088779170176204,-0.4135314449167693,1.0631234021101148,0.0402818863830072,-0.0096580502022897,-0.6173489186523329,-0.6100179489208355,-0.8733818086305714,0.2207255263516309,14.204982453732844,89.562744140625,91.29314936657336,89.42963660430718,90.7131849605124,1799700.0,-0.0117498974217975,-0.0118194730075206,0.2191437474596937,1.240890004343839,0.0208377539373388,-0.0239280348421442,-0.8246768689742104,-0.8193107714554335,0.0498979293715148,0.5640284951285618,14.403131097957305,91.6829605102539,92.44358114667692,89.19193481709372,90.4469537895205,2803900.0,0.0236729723946365,0.0233971127142634,0.5579818858698673,1.732577826661888,0.0364567304908382,0.0273445919230628,0.9816672879516172,0.9771090488445578,0.4966225537606755,1.3936737826844556,14.846522219808614
89.562744140625,91.29314936657336,89.42963660430718,90.7131849605124,1799700.0,-0.0117498974217975,-0.0118194730075206,0.2191437474596937,1.240890004343839,0.0208377539373388,-0.0239280348421442,-0.8246768689742104,-0.8193107714554335,0.0498979293715148,0.5640284951285618,14.403131097957305,91.6829605102539,92.44358114667692,89.19193481709372,90.4469537895205,2803900.0,0.0236729723946365,0.0233971127142634,0.5579818858698673,1.732577826661888,0.0364567304908382,0.0273445919230628,0.9816672879516172,0.9771090488445578,0.4966225537606755,1.3936737826844556,14.846522219808614,88.9067153930664,91.74952239795512,88.07954092173158,91.74952239795512,1613500.0,-0.0302809279034679,-0.0307488658269637,-0.4245515175291557,0.9587673585320492,0.041666673529608,-0.025545820205845,-1.4575903320943826,-1.4654226562020716,-0.9953541037368336,-0.4277292799781187,14.293916910244649
91.6829605102539,92.44358114667692,89.19193481709372,90.4469537895205,2803900.0,0.0236729723946365,0.0233971127142634,0.5579818858698673,1.732577826661888,0.0364567304908382,0.0273445919230628,0.9816672879516172,0.9771090488445578,0.4966225537606755,1.3936737826844556,14.846522219808614,88.9067153930664,91.74952239795512,88.07954092173158,91.74952239795512,1613500.0,-0.0302809279034679,-0.0307488658269637,-0.4245515175291557,0.9587673585320492,0.041666673529608,-0.025545820205845,-1.4575903320943826,-1.4654226562020716,-0.9953541037368336,-0.4277292799781187,14.293916910244649,87.2999038696289,88.6880304231884,87.17630609393272,88.36477135422163,2009800.0,-0.0180730051305304,-0.0182383167013844,0.2456151224047102,1.1053667872974668,0.0173410000605759,-0.0128277235475268,-0.7670143385652617,-0.7627396070517201,-0.0509211506588159,-0.279825351863453,14.513546270158818
88.9067153930664,91.74952239795512,88.07954092173158,91.74952239795512,1613500.0,-0.0302809279034679,-0.0307488658269637,-0.4245515175291557,0.9587673585320492,0.041666673529608,-0.025545820205845,-1.4575903320943826,-1.4654226562020716,-0.9953541037368336,-0.4277292799781187,14.293916910244649,87.2999038696289,88.6880304231884,87.17630609393272,88.36477135422163,2009800.0,-0.0180730051305304,-0.0182383167013844,0.2456151224047102,1.1053667872974668,0.0173410000605759,-0.0128277235475268,-0.7670143385652617,-0.7627396070517201,-0.0509211506588159,-0.279825351863453,14.513546270158818,88.67852783203125,89.17293348237851,86.57732195259756,88.01299013404478,1234200.0,0.0157918153548157,0.0156684220133225,-0.3859090456761866,0.6864522731570575,0.0299802704824029,0.0120810169403773,0.7277801431319102,0.7314430375306109,-0.904222033235024,-1.271457531039565,14.025934355110229
87.2999038696289,88.6880304231884,87.17630609393272,88.36477135422163,2009800.0,-0.0180730051305304,-0.0182383167013844,0.2456151224047102,1.1053667872974668,0.0173410000605759,-0.0128277235475268,-0.7670143385652617,-0.7627396070517201,-0.0509211506588159,-0.279825351863453,14.513546270158818,88.67852783203125,89.17293348237851,86.57732195259756,88.01299013404478,1234200.0,0.0157918153548157,0.0156684220133225,-0.3859090456761866,0.6864522731570575,0.0299802704824029,0.0120810169403773,0.7277801431319102,0.7314430375306109,-0.904222033235024,-1.271457531039565,14.025934355110229,89.41062927246094,89.9715814558476,87.99398055577362,88.12708809941849,1755500.0,0.008255678779607,0.0082217870685036,0.4223788689029331,1.0106098199842264,0.0224742748036101,0.0159144875462916,0.2493440362019377,0.2570065360727163,0.6018479315528403,-0.3177938814401371,14.378264844228742
