feature_index,feature_name,importance_score
0,high_std_0,20.61
1,low_std_0,20.613
2,close_std_0,33.184
3,daily_return_std_0,32.325
4,log_return_std_0,41.802
5,volume_change_std_0,20.324
6,relative_volume_std_0,56.016
7,log_volume_0,17.19
8,high_low_range_std_0,20.597
9,excess_return_std_0,20.649
10,open_std_1,20.456
11,high_std_1,18.284
12,low_std_1,86.761
13,close_std_1,371.417
14,daily_return_std_1,19.96
15,log_return_std_1,21.468
16,volume_change_std_1,31.88
17,relative_volume_std_1,40.505
18,log_volume_1,19.531
19,high_low_range_std_1,22.272
20,excess_return_std_1,43.683
21,open_std_2,128.845
22,high_std_2,224.079
23,low_std_2,106.631
24,close_std_2,57.218
25,daily_return_std_2,21.149
26,log_return_std_2,18.49
27,volume_change_std_2,34.618
28,relative_volume_std_2,35.755
29,log_volume_2,19.276
30,high_low_range_std_2,31.295
31,excess_return_std_2,22.099
