index,subsequence_idx,score,start_date,end_date
0,0,1.933142428026872,2023-01-18,2023-01-20
7,7,1.5107461725680966,2023-02-16,2023-02-21
48,48,2.1282074114908216,2023-08-15,2023-08-17
60,60,2.2651735164068207,2023-10-05,2023-10-09
70,70,3.220060395068879,2023-11-16,2023-11-20
76,76,1.6258073841473704,2023-12-13,2023-12-15
91,91,2.2368530400518845,2024-02-20,2024-02-22
100,100,1.5646183177798243,2024-03-28,2024-04-02
111,111,3.4547751430932654,2024-05-15,2024-05-17
122,122,1.652350511196892,2024-07-03,2024-07-08
128,128,1.8566516291672766,2024-07-30,2024-08-01
132,132,1.677287739378886,2024-08-15,2024-08-19
154,154,1.5153195655188407,2024-11-18,2024-11-20
161,161,2.034499105135337,2024-12-18,2024-12-20
162,162,2.2434375283192054,2024-12-23,2024-12-26
174,174,2.9338160263372797,2025-02-18,2025-02-20
175,175,1.9561043967168161,2025-02-21,2025-02-25
178,178,2.0372347774427713,2025-03-06,2025-03-10
