feature_index,feature_name,importance_score
0,high_std_0,32.259
1,low_std_0,29.243
2,close_std_0,42.058
3,daily_return_std_0,66.657
4,log_return_std_0,51.064
5,volume_change_std_0,22.947
6,relative_volume_std_0,77.384
7,log_volume_0,20.098
8,high_low_range_std_0,21.579
9,excess_return_std_0,22.599
10,open_std_1,87.665
11,high_std_1,33.743
12,low_std_1,58.251
13,close_std_1,46.085
14,daily_return_std_1,22.973
15,log_return_std_1,21.669
16,volume_change_std_1,73.952
17,relative_volume_std_1,82.293
18,log_volume_1,19.047
19,high_low_range_std_1,23.205
20,excess_return_std_1,32.25
21,open_std_2,46.091
22,high_std_2,19.212
23,low_std_2,21.553
24,close_std_2,35.643
25,daily_return_std_2,22.53
26,log_return_std_2,21.043
27,volume_change_std_2,19.931
28,relative_volume_std_2,33.382
29,log_volume_2,17.011
30,high_low_range_std_2,23.043
31,excess_return_std_2,18.941
