feature_index,feature_name,importance_score
0,high_std_0,23.829
1,low_std_0,39.69
2,close_std_0,53.592
3,daily_return_std_0,33.056
4,log_return_std_0,23.357
5,volume_change_std_0,18.593
6,relative_volume_std_0,19.643
7,log_volume_0,19.282
8,high_low_range_std_0,22.167
9,excess_return_std_0,63.731
10,open_std_1,64.211
11,high_std_1,44.834
12,low_std_1,35.532
13,close_std_1,53.858
14,daily_return_std_1,21.955
15,log_return_std_1,21.075
16,volume_change_std_1,52.412
17,relative_volume_std_1,60.026
18,log_volume_1,18.323
19,high_low_range_std_1,35.821
20,excess_return_std_1,23.844
21,open_std_2,44.839
22,high_std_2,23.356
23,low_std_2,20.486
24,close_std_2,36.747
25,daily_return_std_2,24.678
26,log_return_std_2,43.335
27,volume_change_std_2,18.693
28,relative_volume_std_2,30.267
29,log_volume_2,18.454
30,high_low_range_std_2,23.479
31,excess_return_std_2,36.698
