feature_index,feature_name,importance_score
0,log_volume_0,16.194
1,log_return_std_0,24.904
2,low_std_0,24.606
3,excess_return_std_0,28.422
4,daily_return_std_0,24.825
5,open_std_0,16.408
6,relative_volume_std_0,24.923
7,high_low_range_std_0,16.214
8,high_std_0,16.149
9,volume_change_std_0,28.38
10,close_std_1,28.455
11,log_volume_1,16.428
12,log_return_std_1,16.411
13,low_std_1,16.425
14,excess_return_std_1,16.186
15,daily_return_std_1,24.963
16,open_std_1,28.477
17,relative_volume_std_1,28.465
18,high_low_range_std_1,28.585
19,high_std_1,16.356
20,volume_change_std_1,16.31
21,close_std_2,28.509
22,log_volume_2,16.214
23,log_return_std_2,16.346
24,low_std_2,28.486
25,excess_return_std_2,16.205
26,daily_return_std_2,28.595
27,open_std_2,16.301
28,relative_volume_std_2,24.794
29,high_low_range_std_2,16.22
30,high_std_2,24.887
31,volume_change_std_2,28.626
32,ticker,16.352
33,time_period_idx,16.211
