feature_index,feature_name,importance_score
0,High_0,35.481
1,Low_0,43.232
2,Open_0,44.726
3,Volume_0,60.006
4,daily_return_0,24.176
5,log_return_0,23.567
6,volume_change_0,23.388
7,relative_volume_0,23.926
8,high_low_range_0,23.318
9,excess_return_0,23.979
10,daily_return_zscore_0,41.954
11,log_return_zscore_0,23.361
12,volume_change_zscore_0,35.895
13,relative_volume_zscore_0,42.553
14,log_volume_0,24.318
15,Close_1,45.842
16,High_1,23.039
17,Low_1,36.111
18,Open_1,35.819
19,Volume_1,63.58
20,daily_return_1,23.346
21,log_return_1,23.415
22,volume_change_1,23.732
23,relative_volume_1,42.229
24,high_low_range_1,23.287
25,excess_return_1,24.209
26,daily_return_zscore_1,24.103
27,log_return_zscore_1,36.236
28,volume_change_zscore_1,35.819
29,relative_volume_zscore_1,23.466
30,log_volume_1,35.503
31,Close_2,42.416
32,High_2,36.084
33,Low_2,36.22
34,Open_2,35.97
35,Volume_2,47.334
36,daily_return_2,23.328
37,log_return_2,23.381
38,volume_change_2,24.226
39,relative_volume_2,23.831
40,high_low_range_2,23.272
41,excess_return_2,23.953
42,daily_return_zscore_2,35.824
43,log_return_zscore_2,24.088
44,volume_change_zscore_2,23.095
45,relative_volume_zscore_2,42.434
46,log_volume_2,36.027
