feature_index,feature_name,importance_score
0,high_std_0,22.466
1,low_std_0,50.929
2,close_std_0,88.381
3,daily_return_std_0,32.835
4,log_return_std_0,22.519
5,volume_change_std_0,22.313
6,relative_volume_std_0,50.083
7,log_volume_0,16.99
8,high_low_range_std_0,33.592
9,excess_return_std_0,23.903
10,open_std_1,101.86
11,high_std_1,20.679
12,low_std_1,24.209
13,close_std_1,21.909
14,daily_return_std_1,35.249
15,log_return_std_1,34.967
16,volume_change_std_1,52.94
17,relative_volume_std_1,23.971
18,log_volume_1,20.683
19,high_low_range_std_1,21.43
20,excess_return_std_1,22.236
21,open_std_2,22.232
22,high_std_2,112.539
23,low_std_2,77.43
24,close_std_2,63.295
25,daily_return_std_2,31.466
26,log_return_std_2,22.665
27,volume_change_std_2,66.205
28,relative_volume_std_2,19.946
29,log_volume_2,17.895
30,high_low_range_std_2,108.53
31,excess_return_std_2,30.545
