feature_index,feature_name,importance_score
0,log_volume_0,28.457
1,log_return_std_0,16.419
2,low_std_0,16.36
3,excess_return_std_0,28.456
4,daily_return_std_0,28.359
5,open_std_0,24.876
6,relative_volume_std_0,16.429
7,high_low_range_std_0,16.243
8,high_std_0,16.278
9,volume_change_std_0,28.655
10,close_std_1,24.873
11,log_volume_1,24.858
12,log_return_std_1,28.563
13,low_std_1,16.314
14,excess_return_std_1,16.394
15,daily_return_std_1,16.207
16,open_std_1,16.387
17,relative_volume_std_1,24.679
18,high_low_range_std_1,28.473
19,high_std_1,24.942
20,volume_change_std_1,24.776
21,close_std_2,28.552
22,log_volume_2,16.164
23,log_return_std_2,24.877
24,low_std_2,16.419
25,excess_return_std_2,16.116
26,daily_return_std_2,28.517
27,open_std_2,16.267
28,relative_volume_std_2,16.333
29,high_low_range_std_2,16.003
30,high_std_2,28.508
31,volume_change_std_2,16.34
32,ticker,28.46
33,time_period_idx,16.437
