feature_index,feature_name,importance_score
0,High_0,24.184
1,Low_0,24.228
2,Open_0,24.005
3,Volume_0,90.64
4,daily_return_0,23.808
5,log_return_0,24.198
6,volume_change_0,42.417
7,relative_volume_0,46.677
8,high_low_range_0,24.291
9,excess_return_0,23.856
10,daily_return_zscore_0,36.671
11,log_return_zscore_0,24.283
12,volume_change_zscore_0,47.418
13,relative_volume_zscore_0,45.313
14,log_volume_0,36.622
15,Close_1,23.464
16,High_1,23.119
17,Low_1,23.762
18,Open_1,23.979
19,Volume_1,53.738
20,daily_return_1,36.218
21,log_return_1,36.004
22,volume_change_1,23.947
23,relative_volume_1,35.719
24,high_low_range_1,36.173
25,excess_return_1,23.614
26,daily_return_zscore_1,43.933
27,log_return_zscore_1,46.015
28,volume_change_zscore_1,46.74
29,relative_volume_zscore_1,23.923
30,log_volume_1,23.672
31,Close_2,23.698
32,High_2,22.444
33,Low_2,23.904
34,Open_2,24.112
35,Volume_2,92.811
36,daily_return_2,23.594
37,log_return_2,36.091
38,volume_change_2,23.787
39,relative_volume_2,45.343
40,high_low_range_2,23.596
41,excess_return_2,35.572
42,daily_return_zscore_2,35.777
43,log_return_zscore_2,36.081
44,volume_change_zscore_2,36.41
45,relative_volume_zscore_2,23.723
46,log_volume_2,36.183
