index,subsequence_idx,score,start_date,end_date
2,2,3.0264486887595803,2023-02-01,2023-02-03
24,24,1.99356018851278,2023-02-03,2023-02-07
30,30,2.626516489795903,2023-07-19,2023-07-21
31,31,2.858288648355718,2023-07-20,2023-07-24
41,41,2.1206262711624158,2023-08-02,2023-08-04
42,42,2.6520449201955962,2023-08-03,2023-08-07
106,106,3.012140591693877,2023-10-25,2023-10-27
107,107,2.5538457054744024,2023-10-26,2023-10-30
108,108,1.8577029029537804,2023-10-27,2023-10-31
145,145,2.1539913442056853,2023-12-14,2023-12-18
178,178,4.219848084032856,2024-01-30,2024-02-01
180,180,4.575980874970197,2024-01-31,2024-02-02
181,181,4.139245553655272,2024-02-01,2024-02-05
211,211,1.9243185079897713,2024-03-13,2024-03-15
228,228,1.9699839003440485,2024-04-03,2024-04-05
229,229,2.4797195849604203,2024-04-04,2024-04-08
259,259,2.281541983921689,2024-05-13,2024-05-15
260,260,2.784400076213921,2024-05-14,2024-05-16
272,272,2.089199350770481,2024-05-30,2024-06-03
317,317,1.9794352857105275,2024-07-30,2024-08-01
318,318,5.035094826957324,2024-07-31,2024-08-02
319,319,4.843240250769624,2024-08-01,2024-08-05
356,356,3.109307156937368,2024-09-18,2024-09-20
389,389,2.812623570226864,2024-10-30,2024-11-01
391,391,3.9237667967772585,2024-10-31,2024-11-04
423,423,1.9684489326676293,2023-03-28,2023-03-30
427,427,3.393491494740449,2024-12-18,2024-12-20
462,462,2.226429440622665,2025-02-05,2025-02-07
