feature_index,feature_name,importance_score
0,log_volume_0,28.452
1,log_return_std_0,28.393
2,low_std_0,28.573
3,excess_return_std_0,15.992
4,daily_return_std_0,28.549
5,open_std_0,16.245
6,relative_volume_std_0,24.953
7,high_low_range_std_0,16.301
8,high_std_0,16.302
9,volume_change_std_0,28.736
10,close_std_1,16.297
11,log_volume_1,28.424
12,log_return_std_1,16.345
13,low_std_1,16.403
14,excess_return_std_1,16.428
15,daily_return_std_1,16.233
16,open_std_1,16.407
17,relative_volume_std_1,24.918
18,high_low_range_std_1,16.398
19,high_std_1,16.313
20,volume_change_std_1,16.01
21,close_std_2,28.303
22,log_volume_2,24.795
23,log_return_std_2,16.09
24,low_std_2,28.611
25,excess_return_std_2,24.848
26,daily_return_std_2,24.903
27,open_std_2,24.863
28,relative_volume_std_2,16.432
29,high_low_range_std_2,28.53
30,high_std_2,16.267
31,volume_change_std_2,16.017
32,ticker,28.429
33,time_period_idx,24.712
