feature_index,feature_name,importance_score
0,High_0,23.079
1,Low_0,23.272
2,Open_0,22.05
3,Volume_0,48.955
4,daily_return_0,23.123
5,log_return_0,35.728
6,volume_change_0,42.679
7,relative_volume_0,42.152
8,high_low_range_0,23.678
9,excess_return_0,23.509
10,daily_return_zscore_0,42.278
11,log_return_zscore_0,41.895
12,volume_change_zscore_0,42.411
13,relative_volume_zscore_0,23.546
14,log_volume_0,35.615
15,Close_1,23.301
16,High_1,35.597
17,Low_1,35.474
18,Open_1,23.654
19,Volume_1,42.977
20,daily_return_1,23.667
21,log_return_1,42.033
22,volume_change_1,41.518
23,relative_volume_1,23.615
24,high_low_range_1,35.698
25,excess_return_1,23.346
26,daily_return_zscore_1,23.308
27,log_return_zscore_1,23.638
28,volume_change_zscore_1,23.409
29,relative_volume_zscore_1,23.128
30,log_volume_1,35.371
31,Close_2,22.534
32,High_2,35.153
33,Low_2,42.039
34,Open_2,35.525
35,Volume_2,42.421
36,daily_return_2,35.563
37,log_return_2,35.185
38,volume_change_2,23.486
39,relative_volume_2,23.532
40,high_low_range_2,23.735
41,excess_return_2,35.327
42,daily_return_zscore_2,35.388
43,log_return_zscore_2,23.437
44,volume_change_zscore_2,23.661
45,relative_volume_zscore_2,22.969
46,log_volume_2,23.411
