feature_index,feature_name,importance_score
0,High_0,35.654
1,Low_0,35.58
2,Open_0,42.293
3,Volume_0,50.919
4,daily_return_0,22.922
5,log_return_0,23.042
6,volume_change_0,23.361
7,relative_volume_0,35.347
8,high_low_range_0,23.717
9,excess_return_0,42.298
10,daily_return_zscore_0,23.459
11,log_return_zscore_0,35.783
12,volume_change_zscore_0,23.755
13,relative_volume_zscore_0,42.407
14,log_volume_0,42.226
15,Close_1,22.919
16,High_1,23.525
17,Low_1,35.278
18,Open_1,42.198
19,Volume_1,46.113
20,daily_return_1,35.446
21,log_return_1,35.761
22,volume_change_1,35.705
23,relative_volume_1,23.778
24,high_low_range_1,23.003
25,excess_return_1,23.7
26,daily_return_zscore_1,23.258
27,log_return_zscore_1,23.431
28,volume_change_zscore_1,35.463
29,relative_volume_zscore_1,42.475
30,log_volume_1,41.549
31,Close_2,22.531
32,High_2,42.285
33,Low_2,23.219
34,Open_2,35.545
35,Volume_2,43.492
36,daily_return_2,23.223
37,log_return_2,23.743
38,volume_change_2,35.808
39,relative_volume_2,23.518
40,high_low_range_2,23.419
41,excess_return_2,23.23
42,daily_return_zscore_2,23.784
43,log_return_zscore_2,23.787
44,volume_change_zscore_2,35.815
45,relative_volume_zscore_2,23.847
46,log_volume_2,22.81
