index,subsequence_idx,score,start_date,end_date
9,9,3.208176897866734,2023-01-31,2023-02-02
10,10,2.73081493364296,2023-02-01,2023-02-03
11,11,3.461403587129807,2023-02-02,2023-02-06
73,73,2.1455420003661145,2023-05-03,2023-05-05
137,137,5.220216446903868,2023-08-04,2023-08-08
138,138,4.477966708971581,2023-08-07,2023-08-09
139,139,4.840892396969244,2023-08-08,2023-08-10
320,320,2.3338010973549377,2024-04-26,2024-04-30
419,419,2.6990431479136747,2024-09-18,2024-09-20
420,420,2.9396323749230726,2024-09-19,2024-09-23
421,421,3.0379201256350905,2024-09-20,2024-09-24
447,447,8.330695125927187,2024-10-28,2024-10-30
448,448,7.034381346680124,2024-10-29,2024-10-31
449,449,8.377009074012504,2024-10-30,2024-11-01
454,454,2.5322052251402525,2024-11-06,2024-11-08
485,485,3.1434971410736954,2024-12-20,2024-12-24
486,486,5.354719973865411,2024-12-23,2024-12-26
487,487,2.612884829257541,2024-12-24,2024-12-27
