feature_index,feature_name,importance_score
0,log_volume_0,28.643
1,log_return_std_0,28.403
2,low_std_0,28.5
3,excess_return_std_0,16.503
4,daily_return_std_0,16.224
5,open_std_0,28.467
6,relative_volume_std_0,16.448
7,high_low_range_std_0,24.804
8,high_std_0,24.862
9,volume_change_std_0,16.278
10,close_std_1,28.388
11,log_volume_1,16.246
12,log_return_std_1,16.455
13,low_std_1,15.973
14,excess_return_std_1,16.035
15,daily_return_std_1,16.443
16,open_std_1,16.25
17,relative_volume_std_1,28.519
18,high_low_range_std_1,24.801
19,high_std_1,16.415
20,volume_change_std_1,28.607
21,close_std_2,24.963
22,log_volume_2,28.525
23,log_return_std_2,16.304
24,low_std_2,16.162
25,excess_return_std_2,28.595
26,daily_return_std_2,15.923
27,open_std_2,24.887
28,relative_volume_std_2,28.353
29,high_low_range_std_2,24.878
30,high_std_2,24.972
31,volume_change_std_2,15.959
32,ticker,16.47
33,time_period_idx,16.462
