feature_index,feature_name,importance_score
0,high_std_0,49.286
1,low_std_0,33.951
2,close_std_0,53.524
3,daily_return_std_0,64.854
4,log_return_std_0,85.634
5,volume_change_std_0,20.806
6,relative_volume_std_0,32.645
7,log_volume_0,20.211
8,high_low_range_std_0,43.164
9,excess_return_std_0,63.873
10,open_std_1,20.573
11,high_std_1,36.576
12,low_std_1,19.534
13,close_std_1,20.426
14,daily_return_std_1,21.088
15,log_return_std_1,22.038
16,volume_change_std_1,18.924
17,relative_volume_std_1,21.91
18,log_volume_1,18.389
19,high_low_range_std_1,19.77
20,excess_return_std_1,18.971
21,open_std_2,19.28
22,high_std_2,18.078
23,low_std_2,31.72
24,close_std_2,18.926
25,daily_return_std_2,34.614
26,log_return_std_2,33.991
27,volume_change_std_2,44.868
28,relative_volume_std_2,72.697
29,log_volume_2,18.868
30,high_low_range_std_2,58.391
31,excess_return_std_2,98.848
