index,subsequence_idx,score,start_date,end_date
10,10,1.936063977239807,2023-03-02,2023-03-06
11,11,2.0800595225154717,2023-03-07,2023-03-09
19,19,1.834805182248565,2023-04-11,2023-04-13
23,23,4.9573474351425855,2023-04-27,2023-05-01
34,34,1.6999288024851842,2023-06-14,2023-06-16
43,43,1.7455330649684873,2023-07-25,2023-07-27
55,55,2.670479588192822,2023-09-14,2023-09-18
76,76,2.154671820490037,2023-12-13,2023-12-15
86,86,2.168288740723238,2024-01-29,2024-01-31
91,91,2.0614286779299245,2024-02-20,2024-02-22
128,128,2.1841565208852254,2024-07-30,2024-08-01
135,135,2.3844115310144987,2024-08-28,2024-08-30
146,146,1.778336847567636,2024-10-15,2024-10-17
150,150,2.261322966086193,2024-10-31,2024-11-04
170,170,2.115154328292413,2025-01-30,2025-02-03
174,174,2.566361127414901,2025-02-18,2025-02-20
