index,subsequence_idx,score,start_date,end_date
35,35,2.13719,2023-03-09,2023-03-13
62,62,2.86425,2023-04-18,2023-04-20
63,63,2.64781,2023-04-19,2023-04-21
94,94,2.34153,2023-06-02,2023-06-06
123,123,1.93033,2023-07-17,2023-07-19
124,124,2.44843,2023-07-18,2023-07-20
125,125,2.03088,2023-07-19,2023-07-21
156,156,2.223,2023-08-31,2023-09-05
157,157,2.12646,2023-09-01,2023-09-06
175,175,1.93481,2023-09-28,2023-10-02
189,189,2.09698,2023-10-18,2023-10-20
204,204,2.13719,2023-11-08,2023-11-10
219,219,2.43648,2023-11-30,2023-12-04
220,220,2.00423,2023-12-01,2023-12-05
226,226,2.31349,2023-12-11,2023-12-13
259,259,2.20319,2024-01-30,2024-02-01
260,260,2.0089,2024-01-31,2024-02-02
290,290,2.45601,2024-03-14,2024-03-18
335,335,1.89613,2024-05-17,2024-05-21
336,336,2.23935,2024-05-20,2024-05-22
337,337,2.41951,2024-05-21,2024-05-23
338,338,2.25349,2024-05-22,2024-05-24
342,342,2.07699,2024-05-29,2024-05-31
343,343,2.22358,2024-05-30,2024-06-03
358,358,1.86923,2024-06-21,2024-06-25
369,369,1.88234,2024-07-09,2024-07-11
387,387,2.25125,2024-08-02,2024-08-06
388,388,2.03579,2024-08-05,2024-08-07
434,434,1.92511,2024-10-09,2024-10-11
441,441,3.14415,2024-10-18,2024-10-22
442,442,2.46029,2024-10-21,2024-10-23
452,452,2.48412,2024-11-04,2024-11-06
453,453,2.02505,2024-11-05,2024-11-07
474,474,1.93141,2024-12-05,2024-12-09
493,493,1.99581,2025-01-03,2025-01-07
494,494,2.07671,2025-01-06,2025-01-08
495,495,2.19287,2025-01-07,2025-01-10
545,545,1.87602,2025-03-21,2025-03-25
