index,subsequence_idx,score,start_date,end_date
30,30,2.19924,2023-03-02,2023-03-06
31,31,2.08069,2023-03-03,2023-03-07
57,57,1.91197,2023-04-11,2023-04-13
103,103,2.40778,2023-06-15,2023-06-20
122,122,1.97318,2023-07-14,2023-07-18
137,137,1.93167,2023-08-04,2023-08-08
138,138,1.95973,2023-08-07,2023-08-09
216,216,1.96082,2023-11-27,2023-11-29
239,239,2.33663,2023-12-29,2024-01-03
240,240,2.75756,2024-01-02,2024-01-04
241,241,2.2313,2024-01-03,2024-01-05
260,260,2.03357,2024-01-31,2024-02-02
269,269,2.07987,2024-02-13,2024-02-15
270,270,2.0244,2024-02-14,2024-02-16
290,290,2.1092,2024-03-14,2024-03-18
291,291,2.27308,2024-03-15,2024-03-19
302,302,2.13894,2024-04-02,2024-04-04
303,303,2.11419,2024-04-03,2024-04-05
304,304,2.16821,2024-04-04,2024-04-08
310,310,1.90403,2024-04-12,2024-04-16
342,342,2.25121,2024-05-29,2024-05-31
343,343,2.81732,2024-05-30,2024-06-03
358,358,1.95932,2024-06-21,2024-06-25
399,399,2.68496,2024-08-20,2024-08-22
411,411,1.99885,2024-09-06,2024-09-10
447,447,2.53653,2024-10-28,2024-10-30
448,448,2.47492,2024-10-29,2024-10-31
449,449,2.38158,2024-10-30,2024-11-01
452,452,2.54015,2024-11-04,2024-11-06
471,471,1.98062,2024-12-02,2024-12-04
485,485,2.3348,2024-12-20,2024-12-24
511,511,2.02146,2025-01-31,2025-02-04
512,512,2.54894,2025-02-03,2025-02-05
529,529,2.24406,2025-02-27,2025-03-03
530,530,2.8757,2025-02-28,2025-03-04
