feature_index,feature_name,importance_score
0,High_0,22.779
1,Low_0,23.224
2,Open_0,23.642
3,Volume_0,42.563
4,daily_return_0,41.305
5,log_return_0,35.411
6,volume_change_0,23.392
7,relative_volume_0,23.556
8,high_low_range_0,41.751
9,excess_return_0,22.851
10,daily_return_zscore_0,23.434
11,log_return_zscore_0,42.063
12,volume_change_zscore_0,22.76
13,relative_volume_zscore_0,42.096
14,log_volume_0,23.374
15,Close_1,23.451
16,High_1,42.13
17,Low_1,23.534
18,Open_1,22.616
19,Volume_1,48.938
20,daily_return_1,35.446
21,log_return_1,35.567
22,volume_change_1,23.253
23,relative_volume_1,22.698
24,high_low_range_1,35.4
25,excess_return_1,41.906
26,daily_return_zscore_1,35.372
27,log_return_zscore_1,23.619
28,volume_change_zscore_1,23.257
29,relative_volume_zscore_1,23.314
30,log_volume_1,35.278
31,Close_2,23.35
32,High_2,23.544
33,Low_2,23.296
34,Open_2,35.445
35,Volume_2,43.058
36,daily_return_2,42.115
37,log_return_2,23.242
38,volume_change_2,35.251
39,relative_volume_2,23.634
40,high_low_range_2,35.458
41,excess_return_2,35.471
42,daily_return_zscore_2,22.769
43,log_return_zscore_2,35.559
44,volume_change_zscore_2,42.131
45,relative_volume_zscore_2,35.458
46,log_volume_2,23.199
