feature_index,feature_name,importance_score
0,high_std_0,18.271
1,low_std_0,18.607
2,close_std_0,21.05
3,daily_return_std_0,34.497
4,log_return_std_0,22.509
5,volume_change_std_0,18.735
6,relative_volume_std_0,18.976
7,log_volume_0,18.204
8,high_low_range_std_0,40.48
9,excess_return_std_0,21.82
10,open_std_1,55.616
11,high_std_1,35.33
12,low_std_1,32.71
13,close_std_1,43.309
14,daily_return_std_1,18.334
15,log_return_std_1,21.032
16,volume_change_std_1,20.124
17,relative_volume_std_1,51.527
18,log_volume_1,17.924
19,high_low_range_std_1,130.488
20,excess_return_std_1,18.163
21,open_std_2,30.298
22,high_std_2,60.298
23,low_std_2,36.044
24,close_std_2,50.708
25,daily_return_std_2,22.209
26,log_return_std_2,21.08
27,volume_change_std_2,86.618
28,relative_volume_std_2,48.33
29,log_volume_2,19.014
30,high_low_range_std_2,62.138
31,excess_return_std_2,31.37
