feature_index,feature_name,importance_score
0,High_0,22.158
1,Low_0,32.968
2,Open_0,21.878
3,Volume_0,42.069
4,daily_return_0,33.27
5,log_return_0,39.15
6,volume_change_0,21.97
7,relative_volume_0,38.625
8,high_low_range_0,22.052
9,daily_return_zscore_0,39.249
10,log_return_zscore_0,39.363
11,volume_change_zscore_0,21.745
12,relative_volume_zscore_0,32.811
13,log_volume_0,33.22
14,Close_1,22.194
15,High_1,21.941
16,Low_1,22.196
17,Open_1,32.962
18,Volume_1,49.075
19,daily_return_1,33.15
20,log_return_1,22.021
21,volume_change_1,22.172
22,relative_volume_1,21.578
23,high_low_range_1,22.203
24,daily_return_zscore_1,22.193
25,log_return_zscore_1,22.046
26,volume_change_zscore_1,21.791
27,relative_volume_zscore_1,22.21
28,log_volume_1,22.083
29,Close_2,33.109
30,High_2,21.727
31,Low_2,39.378
32,Open_2,32.71
33,Volume_2,55.84
34,daily_return_2,22.065
35,log_return_2,33.015
36,volume_change_2,33.084
37,relative_volume_2,39.46
38,high_low_range_2,21.945
39,daily_return_zscore_2,22.221
40,log_return_zscore_2,39.176
41,volume_change_zscore_2,21.677
42,relative_volume_zscore_2,39.278
43,log_volume_2,33.241
