feature_index,feature_name,importance_score
0,log_volume_0,28.53
1,log_return_std_0,28.479
2,low_std_0,24.849
3,excess_return_std_0,16.091
4,daily_return_std_0,16.146
5,open_std_0,28.414
6,relative_volume_std_0,16.285
7,high_low_range_std_0,16.31
8,high_std_0,24.835
9,volume_change_std_0,15.985
10,close_std_1,16.108
11,log_volume_1,16.4
12,log_return_std_1,28.685
13,low_std_1,28.286
14,excess_return_std_1,16.202
15,daily_return_std_1,15.802
16,open_std_1,28.441
17,relative_volume_std_1,16.337
18,high_low_range_std_1,24.856
19,high_std_1,28.529
20,volume_change_std_1,28.587
21,close_std_2,16.263
22,log_volume_2,16.136
23,log_return_std_2,28.568
24,low_std_2,16.129
25,excess_return_std_2,24.906
26,daily_return_std_2,24.932
27,open_std_2,28.481
28,relative_volume_std_2,24.929
29,high_low_range_std_2,16.25
30,high_std_2,16.501
31,volume_change_std_2,16.395
32,ticker,24.781
33,time_period_idx,16.354
