feature_index,feature_name,importance_score
0,log_volume_0,16.267
1,log_return_std_0,28.599
2,low_std_0,16.237
3,excess_return_std_0,16.455
4,daily_return_std_0,16.122
5,open_std_0,16.486
6,relative_volume_std_0,24.977
7,high_low_range_std_0,24.938
8,high_std_0,16.064
9,volume_change_std_0,16.23
10,close_std_1,28.391
11,log_volume_1,16.356
12,log_return_std_1,16.005
13,low_std_1,24.944
14,excess_return_std_1,28.519
15,daily_return_std_1,16.318
16,open_std_1,28.596
17,relative_volume_std_1,24.898
18,high_low_range_std_1,28.546
19,high_std_1,16.434
20,volume_change_std_1,16.402
21,close_std_2,24.894
22,log_volume_2,28.427
23,log_return_std_2,16.184
24,low_std_2,28.67
25,excess_return_std_2,16.231
26,daily_return_std_2,24.909
27,open_std_2,28.458
28,relative_volume_std_2,28.404
29,high_low_range_std_2,15.957
30,high_std_2,24.931
31,volume_change_std_2,16.348
32,ticker,28.39
33,time_period_idx,16.184
