index,subsequence_idx,score,start_date,end_date
12,12,4.290622001953623,2023-03-10,2023-03-14
13,13,3.5994811135404854,2023-03-15,2023-03-17
29,29,2.079550249231088,2023-05-23,2023-05-25
55,55,2.339512801004276,2023-09-14,2023-09-18
84,84,2.1988177819865826,2024-01-19,2024-01-23
119,119,2.0077731388809896,2024-06-20,2024-06-24
128,128,2.828398629227924,2024-07-30,2024-08-01
140,140,2.1576436542059803,2024-09-19,2024-09-23
147,147,2.7010067663090647,2024-10-18,2024-10-22
171,171,3.64830819758128,2025-02-04,2025-02-06
181,181,2.54757251377764,2025-03-19,2025-03-21
