feature_index,feature_name,importance_score
0,High_0,23.83
1,Low_0,23.254
2,Open_0,35.842
3,Volume_0,139.451
4,daily_return_0,24
5,log_return_0,35.916
6,volume_change_0,36.134
7,relative_volume_0,42.38
8,high_low_range_0,23.275
9,excess_return_0,23.621
10,daily_return_zscore_0,23.404
11,log_return_zscore_0,35.925
12,volume_change_zscore_0,23.504
13,relative_volume_zscore_0,23.331
14,log_volume_0,23.736
15,Close_1,23.309
16,High_1,36.084
17,Low_1,35.68
18,Open_1,36.1
19,Volume_1,137.432
20,daily_return_1,23.981
21,log_return_1,35.915
22,volume_change_1,23.67
23,relative_volume_1,24.001
24,high_low_range_1,23.719
25,excess_return_1,23.763
26,daily_return_zscore_1,23.903
27,log_return_zscore_1,42.323
28,volume_change_zscore_1,42.489
29,relative_volume_zscore_1,36.007
30,log_volume_1,35.969
31,Close_2,23.652
32,High_2,23.888
33,Low_2,41.66
34,Open_2,42.695
35,Volume_2,55.974
36,daily_return_2,23.686
37,log_return_2,23.817
38,volume_change_2,42.268
39,relative_volume_2,23.864
40,high_low_range_2,42.609
41,excess_return_2,23.407
42,daily_return_zscore_2,42.277
43,log_return_zscore_2,35.526
44,volume_change_zscore_2,23.849
45,relative_volume_zscore_2,23.553
46,log_volume_2,35.541
