feature_index,feature_name,importance_score
0,High_0,23.736
1,Low_0,35.618
2,Open_0,23.228
3,Volume_0,23.318
4,daily_return_0,42.153
5,log_return_0,23.495
6,volume_change_0,42.088
7,relative_volume_0,22.725
8,high_low_range_0,23.437
9,excess_return_0,23.578
10,daily_return_zscore_0,35.682
11,log_return_zscore_0,41.526
12,volume_change_zscore_0,35.466
13,relative_volume_zscore_0,35.632
14,log_volume_0,23.289
15,Close_1,35.399
16,High_1,35.411
17,Low_1,42.16
18,Open_1,22.67
19,Volume_1,50.354
20,daily_return_1,23.749
21,log_return_1,23.388
22,volume_change_1,23.813
23,relative_volume_1,22.655
24,high_low_range_1,23.65
25,excess_return_1,23.111
26,daily_return_zscore_1,42.588
27,log_return_zscore_1,23.535
28,volume_change_zscore_1,23.755
29,relative_volume_zscore_1,43.299
30,log_volume_1,23.044
31,Close_2,35.207
32,High_2,23.103
33,Low_2,23.487
34,Open_2,23.379
35,Volume_2,54.331
36,daily_return_2,35.74
37,log_return_2,35.188
38,volume_change_2,42.518
39,relative_volume_2,44.263
40,high_low_range_2,35.335
41,excess_return_2,35.481
42,daily_return_zscore_2,23.16
43,log_return_zscore_2,43.591
44,volume_change_zscore_2,23.78
45,relative_volume_zscore_2,22.627
46,log_volume_2,35.556
