index,subsequence_idx,score,start_date,end_date
15,15,2.20396,2023-02-08,2023-02-10
16,16,2.44997,2023-02-09,2023-02-13
27,27,1.87038,2023-02-27,2023-03-01
28,28,2.39577,2023-02-28,2023-03-02
65,65,1.99533,2023-04-21,2023-04-25
87,87,1.94441,2023-05-23,2023-05-25
91,91,2.81281,2023-05-30,2023-06-01
92,92,2.87393,2023-05-31,2023-06-02
93,93,1.89872,2023-06-01,2023-06-05
103,103,2.18409,2023-06-15,2023-06-20
104,104,2.6319,2023-06-16,2023-06-21
117,117,1.88989,2023-07-07,2023-07-11
150,150,2.08045,2023-08-23,2023-08-25
151,151,1.86976,2023-08-24,2023-08-28
180,180,2.07877,2023-10-05,2023-10-09
189,189,2.3468,2023-10-18,2023-10-20
190,190,2.06932,2023-10-19,2023-10-23
243,243,2.0185,2024-01-05,2024-01-09
244,244,2.30213,2024-01-08,2024-01-10
269,269,1.94076,2024-02-13,2024-02-15
273,273,2.14058,2024-02-20,2024-02-22
274,274,2.17881,2024-02-21,2024-02-23
302,302,2.87268,2024-04-02,2024-04-04
303,303,2.26383,2024-04-03,2024-04-05
304,304,2.17604,2024-04-04,2024-04-08
328,328,1.86813,2024-05-08,2024-05-10
329,329,2.06769,2024-05-09,2024-05-13
341,341,1.86954,2024-05-28,2024-05-30
342,342,2.11653,2024-05-29,2024-05-31
356,356,2.07109,2024-06-18,2024-06-21
378,378,1.85876,2024-07-22,2024-07-24
380,380,1.9766,2024-07-24,2024-07-26
403,403,1.85804,2024-08-26,2024-08-28
404,404,3.63774,2024-08-27,2024-08-29
405,405,3.25135,2024-08-28,2024-08-30
406,406,2.21525,2024-08-29,2024-09-03
445,445,1.89211,2024-10-24,2024-10-28
450,450,2.24353,2024-10-31,2024-11-04
471,471,2.15132,2024-12-02,2024-12-04
472,472,1.85764,2024-12-03,2024-12-05
