feature_index,feature_name,importance_score
0,log_volume_0,15.94
1,log_return_std_0,15.933
2,low_std_0,16.383
3,excess_return_std_0,16.204
4,daily_return_std_0,24.913
5,open_std_0,28.562
6,relative_volume_std_0,24.916
7,high_low_range_std_0,28.507
8,high_std_0,28.533
9,volume_change_std_0,28.47
10,close_std_1,16.008
11,log_volume_1,28.384
12,log_return_std_1,24.799
13,low_std_1,16.09
14,excess_return_std_1,16.237
15,daily_return_std_1,24.96
16,open_std_1,15.83
17,relative_volume_std_1,16.337
18,high_low_range_std_1,16.293
19,high_std_1,28.553
20,volume_change_std_1,16.29
21,close_std_2,24.944
22,log_volume_2,28.478
23,log_return_std_2,16.36
24,low_std_2,24.929
25,excess_return_std_2,16.197
26,daily_return_std_2,16.368
27,open_std_2,16.463
28,relative_volume_std_2,24.949
29,high_low_range_std_2,28.558
30,high_std_2,16.28
31,volume_change_std_2,28.473
32,ticker,16.417
33,time_period_idx,28.482
