index,subsequence_idx,score,start_date,end_date
26,26,6.120511396450669,2024-06-28,2024-07-02
70,70,1.9438593096985661,2024-12-18,2024-12-20
84,84,1.9601069795391877,2025-02-18,2025-02-20
92,92,3.341784602271505,2025-03-19,2025-03-21
97,97,4.564575134609745,2023-04-24,2023-04-26
106,106,1.727369221625548,2023-05-26,2023-05-31
110,110,4.721358351636795,2023-06-14,2023-06-16
120,120,2.289686391549044,2023-07-25,2023-07-27
133,133,2.6915110974097476,2023-09-14,2023-09-18
155,155,1.975478862486654,2023-12-08,2023-12-12
