feature_index,feature_name,importance_score
0,log_volume_0,16.494
1,log_return_std_0,16.228
2,low_std_0,16.067
3,excess_return_std_0,16.185
4,daily_return_std_0,24.826
5,open_std_0,16.506
6,relative_volume_std_0,24.839
7,high_low_range_std_0,16.491
8,high_std_0,24.808
9,volume_change_std_0,16.443
10,close_std_1,24.649
11,log_volume_1,24.807
12,log_return_std_1,16.475
13,low_std_1,16.231
14,excess_return_std_1,24.935
15,daily_return_std_1,16.472
16,open_std_1,28.388
17,relative_volume_std_1,25
18,high_low_range_std_1,16.503
19,high_std_1,28.637
20,volume_change_std_1,15.932
21,close_std_2,15.522
22,log_volume_2,16.089
23,log_return_std_2,28.518
24,low_std_2,28.569
25,excess_return_std_2,28.667
26,daily_return_std_2,28.53
27,open_std_2,28.458
28,relative_volume_std_2,16.181
29,high_low_range_std_2,16.339
30,high_std_2,28.366
31,volume_change_std_2,16.167
32,ticker,28.43
33,time_period_idx,28.437
