feature_index,feature_name,importance_score
0,High_0,23.72
1,Low_0,23.344
2,Open_0,23.572
3,Volume_0,79.05
4,daily_return_0,23.669
5,log_return_0,23.675
6,volume_change_0,23.737
7,relative_volume_0,45.173
8,high_low_range_0,23.9
9,excess_return_0,23.263
10,daily_return_zscore_0,23.683
11,log_return_zscore_0,23.781
12,volume_change_zscore_0,35.786
13,relative_volume_zscore_0,23.706
14,log_volume_0,45.133
15,Close_1,23.449
16,High_1,35.351
17,Low_1,42.386
18,Open_1,36.148
19,Volume_1,49.71
20,daily_return_1,36.125
21,log_return_1,22.801
22,volume_change_1,42.262
23,relative_volume_1,23.961
24,high_low_range_1,22.99
25,excess_return_1,36.209
26,daily_return_zscore_1,23.483
27,log_return_zscore_1,23.6
28,volume_change_zscore_1,23.777
29,relative_volume_zscore_1,36.028
30,log_volume_1,42.537
31,Close_2,36.142
32,High_2,23.851
33,Low_2,36.098
34,Open_2,35.986
35,Volume_2,69.766
36,daily_return_2,23.275
37,log_return_2,42.241
38,volume_change_2,35.542
39,relative_volume_2,41.757
40,high_low_range_2,22.928
41,excess_return_2,35.631
42,daily_return_zscore_2,23.326
43,log_return_zscore_2,23.469
44,volume_change_zscore_2,35.49
45,relative_volume_zscore_2,23.854
46,log_volume_2,42.353
