feature_index,feature_name,importance_score
0,log_volume_0,28.669
1,log_return_std_0,16.405
2,low_std_0,28.502
3,excess_return_std_0,28.479
4,daily_return_std_0,24.776
5,open_std_0,16.41
6,relative_volume_std_0,16.362
7,high_low_range_std_0,28.511
8,high_std_0,16.318
9,volume_change_std_0,28.372
10,close_std_1,16.457
11,log_volume_1,24.927
12,log_return_std_1,28.487
13,low_std_1,16.428
14,excess_return_std_1,28.571
15,daily_return_std_1,16.03
16,open_std_1,28.487
17,relative_volume_std_1,24.821
18,high_low_range_std_1,24.766
19,high_std_1,16.222
20,volume_change_std_1,24.871
21,close_std_2,16.397
22,log_volume_2,16.404
23,log_return_std_2,16.178
24,low_std_2,16.2
25,excess_return_std_2,16.123
26,daily_return_std_2,16.316
27,open_std_2,28.374
28,relative_volume_std_2,28.548
29,high_low_range_std_2,24.908
30,high_std_2,24.929
31,volume_change_std_2,16.006
32,ticker,16.442
33,time_period_idx,16.325
