feature_index,feature_name,importance_score
0,high_std_0,34.117
1,low_std_0,53.439
2,close_std_0,65.575
3,daily_return_std_0,18.932
4,log_return_std_0,17.996
5,volume_change_std_0,19.065
6,relative_volume_std_0,22.157
7,log_volume_0,19.448
8,high_low_range_std_0,18.553
9,excess_return_std_0,20.519
10,open_std_1,22.059
11,high_std_1,71.517
12,low_std_1,19.761
13,close_std_1,47.848
14,daily_return_std_1,51.358
15,log_return_std_1,43.461
16,volume_change_std_1,37.748
17,relative_volume_std_1,69.028
18,log_volume_1,38.249
19,high_low_range_std_1,29.455
20,excess_return_std_1,33.459
21,open_std_2,59.148
22,high_std_2,31.951
23,low_std_2,19.425
24,close_std_2,20.526
25,daily_return_std_2,19.78
26,log_return_std_2,20.148
27,volume_change_std_2,19.963
28,relative_volume_std_2,32.867
29,log_volume_2,22.651
30,high_low_range_std_2,30.211
31,excess_return_std_2,20.855
