feature_index,feature_name,importance_score
0,high_std_0,102.016
1,low_std_0,37.455
2,close_std_0,22.564
3,daily_return_std_0,19.643
4,log_return_std_0,20.799
5,volume_change_std_0,23.317
6,relative_volume_std_0,53.724
7,log_volume_0,20.429
8,high_low_range_std_0,43.907
9,excess_return_std_0,21.069
10,open_std_1,52.895
11,high_std_1,21.983
12,low_std_1,33.805
13,close_std_1,44.11
14,daily_return_std_1,51.738
15,log_return_std_1,54.222
16,volume_change_std_1,34.173
17,relative_volume_std_1,29.277
18,log_volume_1,23.128
19,high_low_range_std_1,60.763
20,excess_return_std_1,23.24
21,open_std_2,22.164
22,high_std_2,101.01
23,low_std_2,24.258
24,close_std_2,23.193
25,daily_return_std_2,23.075
26,log_return_std_2,37.44
27,volume_change_std_2,36.581
28,relative_volume_std_2,23.986
29,log_volume_2,18.619
30,high_low_range_std_2,41.496
31,excess_return_std_2,21.736
