window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
318,14,NVDA,2.35756,2024-07-31,2024-08-02,19.974974168294818,2.2003810063159173,0.9906356943083884,116.9911651611328,473174200.0,112.87218513169266,110.85267854952704,1.451639039536864,0.067279935689597,0.1281210298225912,-0.0280570371829536,0.1205534432620827,0.1123276311634238,118.3108396333588,-0.2731940044943016,2.140567442558981,20.07597557231024,-0.9558917452095936,1.0016919987963635,109.18309783935548,523462300.0,117.50104810323892,106.78368749587624,1.5119928588358995,0.1249883569765285,-0.0667406578182481,0.1062781952185896,-0.0690721508633154,-0.053047154824792,120.13040514788088,-0.0595575547904336,-0.9855534716473549,19.99351172640384,-0.1641107504614494,0.2583486007638086,107.24356079101562,482027500.0,103.73443129488524,101.3450209019017,1.2933834625887235,0.0725066417576764,-0.0177640778355049,-0.0791552705896871,-0.0179237528789095,0.0006177830331918,108.69320802636013,-0.5150870416161573,-0.1422196551023201
