index,subsequence_idx,score,start_date,end_date
7,7,1.507641658388547,2023-02-16,2023-02-21
42,42,1.5415023351719992,2023-07-20,2023-07-24
48,48,1.8890923738665644,2023-08-15,2023-08-17
49,49,5.80006082099956,2023-08-18,2023-08-22
50,50,2.0962921312884353,2023-08-23,2023-08-25
84,84,2.396984087455235,2024-01-19,2024-01-23
101,101,2.0423208751692514,2024-04-03,2024-04-05
107,107,3.7948609514164056,2024-04-29,2024-05-01
112,112,2.3555154537191987,2024-05-20,2024-05-22
113,113,1.594659840450992,2024-05-23,2024-05-28
165,165,4.356136612459499,2025-01-07,2025-01-10
