feature_index,feature_name,importance_score
0,High_0,23.492
1,Low_0,35.553
2,Open_0,23.36
3,Volume_0,43.325
4,daily_return_0,35.247
5,log_return_0,22.841
6,volume_change_0,22.731
7,relative_volume_0,35.252
8,high_low_range_0,23.274
9,excess_return_0,23.405
10,daily_return_zscore_0,23.155
11,log_return_zscore_0,35.499
12,volume_change_zscore_0,35.545
13,relative_volume_zscore_0,22.803
14,log_volume_0,22.999
15,Close_1,35.42
16,High_1,22.912
17,Low_1,42.027
18,Open_1,42.026
19,Volume_1,49.467
20,daily_return_1,35.353
21,log_return_1,22.682
22,volume_change_1,41.881
23,relative_volume_1,35.142
24,high_low_range_1,23.531
25,excess_return_1,22.798
26,daily_return_zscore_1,42.072
27,log_return_zscore_1,22.974
28,volume_change_zscore_1,35.455
29,relative_volume_zscore_1,23.391
30,log_volume_1,23.365
31,Close_2,42.238
32,High_2,23.38
33,Low_2,23.294
34,Open_2,23.468
35,Volume_2,23.46
36,daily_return_2,42.067
37,log_return_2,23.121
38,volume_change_2,41.942
39,relative_volume_2,22.964
40,high_low_range_2,35.44
41,excess_return_2,35.596
42,daily_return_zscore_2,41.986
43,log_return_zscore_2,35.587
44,volume_change_zscore_2,23.52
45,relative_volume_zscore_2,41.415
46,log_volume_2,23.362
