index,subsequence_idx,score,start_date,end_date
15,15,1.645853122027431,2023-02-08,2023-02-10
29,29,2.570462295342581,2023-03-01,2023-03-03
30,30,2.4220049898411653,2023-03-02,2023-03-06
33,33,1.5205051089202328,2023-03-07,2023-03-09
35,35,1.6629805682320666,2023-03-09,2023-03-13
36,36,1.7390985493208655,2023-03-10,2023-03-14
57,57,1.914901482547818,2023-04-11,2023-04-13
58,58,2.025534959049372,2023-04-12,2023-04-14
82,82,1.514605882297301,2023-05-16,2023-05-18
93,93,1.8575878097595604,2023-06-01,2023-06-05
103,103,2.572130107636452,2023-06-15,2023-06-20
165,165,2.204697000897677,2023-09-14,2023-09-18
231,231,2.150652850211531,2023-12-18,2023-12-20
246,246,1.8249424384264654,2024-01-10,2024-01-12
267,267,1.6617391197895177,2024-02-09,2024-02-13
268,268,2.330893067452743,2024-02-12,2024-02-14
269,269,1.9657736160885466,2024-02-13,2024-02-15
289,289,1.6540026232229554,2024-03-13,2024-03-15
290,290,2.2406492988883464,2024-03-14,2024-03-18
303,303,2.0677414487917805,2024-04-03,2024-04-05
304,304,1.8248315203843803,2024-04-04,2024-04-08
305,305,1.7107568334656282,2024-04-05,2024-04-09
308,308,1.7428724619783473,2024-04-10,2024-04-12
326,326,1.7523206731032197,2024-05-06,2024-05-08
327,327,1.5046523695925678,2024-05-07,2024-05-09
357,357,2.3721635513199675,2024-06-20,2024-06-24
358,358,2.3558546770034408,2024-06-21,2024-06-25
375,375,1.9668296537123031,2024-07-17,2024-07-19
385,385,1.636491694161861,2024-07-31,2024-08-02
411,411,2.029413971708216,2024-09-06,2024-09-10
429,429,2.2682649444642435,2024-10-02,2024-10-04
430,430,2.0273125535539767,2024-10-03,2024-10-07
446,446,3.514551181803769,2024-10-25,2024-10-29
449,449,1.8266098058748796,2024-10-30,2024-11-01
452,452,5.2422010138499076,2024-11-04,2024-11-06
453,453,4.206742039007697,2024-11-05,2024-11-07
483,483,3.487602952986895,2024-12-18,2024-12-20
484,484,3.20047687947076,2024-12-19,2024-12-23
485,485,3.019951724481352,2024-12-20,2024-12-24
511,511,2.8453439115402324,2025-01-31,2025-02-04
512,512,1.8168194520273515,2025-02-03,2025-02-05
