window_idx,stock_idx,ticker,score,start_date,end_date,log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
320,14,NVDA,2.34403,2024-08-02,2024-08-06,19.99351172640384,-0.1641107504614494,0.2583486007638086,107.24356079101562,482027500.0,103.73443129488524,101.3450209019017,1.2933834625887235,0.0725066417576764,-0.0177640778355049,-0.0791552705896871,-0.0179237528789095,0.0006177830331918,108.69320802636013,-0.5150870416161573,-0.1422196551023201,20.130583529719395,-0.7508914092519221,0.3836129479420282,100.4252471923828,552842400.0,92.0373150047539,90.66765743904186,1.3746670579492606,0.1402580315169952,-0.0635778367329633,0.1469104978450399,-0.0656888750561607,-0.0336090383443236,103.38452459369913,-0.0182334114032198,-0.7724775999622496,19.829255300366466,0.8410886769784724,-1.2142428091079966,104.22431182861328,409012100.0,103.8144091952266,100.5252265940952,0.9608560471377804,0.0712083124356469,0.0378297763007013,-0.2601651031107599,0.0371317792923602,0.0274756904206403,107.68345833707174,-0.9257605433394462,0.8740571666624226
