feature_index,feature_name,importance_score
0,log_volume_0,16.28
1,log_return_std_0,16.177
2,low_std_0,28.508
3,excess_return_std_0,28.549
4,daily_return_std_0,28.55
5,open_std_0,28.474
6,relative_volume_std_0,28.574
7,high_low_range_std_0,16.253
8,high_std_0,24.86
9,volume_change_std_0,16.274
10,close_std_1,16.167
11,log_volume_1,24.85
12,log_return_std_1,16.346
13,low_std_1,16.103
14,excess_return_std_1,16.297
15,daily_return_std_1,28.518
16,open_std_1,16.126
17,relative_volume_std_1,24.818
18,high_low_range_std_1,16.277
19,high_std_1,28.303
20,volume_change_std_1,24.804
21,close_std_2,16.323
22,log_volume_2,24.924
23,log_return_std_2,24.942
24,low_std_2,28.449
25,excess_return_std_2,28.513
26,daily_return_std_2,28.562
27,open_std_2,16.17
28,relative_volume_std_2,16.351
29,high_low_range_std_2,16.384
30,high_std_2,16.365
31,volume_change_std_2,24.763
32,ticker,16.161
33,time_period_idx,16.447
