feature_index,feature_name,importance_score
0,high_std_0,18.305
1,low_std_0,20.311
2,close_std_0,21.973
3,daily_return_std_0,44.167
4,log_return_std_0,35.622
5,volume_change_std_0,21.356
6,relative_volume_std_0,20.894
7,log_volume_0,17.413
8,high_low_range_std_0,57.581
9,excess_return_std_0,40.784
10,open_std_1,20.153
11,high_std_1,31.94
12,low_std_1,34.429
13,close_std_1,20.11
14,daily_return_std_1,20.382
15,log_return_std_1,19.178
16,volume_change_std_1,31.847
17,relative_volume_std_1,40.654
18,log_volume_1,18.982
19,high_low_range_std_1,22.298
20,excess_return_std_1,18.566
21,open_std_2,77.309
22,high_std_2,52.958
23,low_std_2,28.629
24,close_std_2,93.622
25,daily_return_std_2,21.385
26,log_return_std_2,21.659
27,volume_change_std_2,31.076
28,relative_volume_std_2,33.633
29,log_volume_2,19.765
30,high_low_range_std_2,66.892
31,excess_return_std_2,43.722
