feature_index,feature_name,importance_score
0,high_std_0,58.011
1,low_std_0,21.433
2,close_std_0,48.494
3,daily_return_std_0,32.856
4,log_return_std_0,31.874
5,volume_change_std_0,19.864
6,relative_volume_std_0,30.883
7,log_volume_0,20.366
8,high_low_range_std_0,86.168
9,excess_return_std_0,66.007
10,open_std_1,19.356
11,high_std_1,20.018
12,low_std_1,42.539
13,close_std_1,19.472
14,daily_return_std_1,21.102
15,log_return_std_1,21.805
16,volume_change_std_1,18.802
17,relative_volume_std_1,30.74
18,log_volume_1,20.799
19,high_low_range_std_1,21.961
20,excess_return_std_1,21.526
21,open_std_2,18.188
22,high_std_2,20.501
23,low_std_2,19.911
24,close_std_2,22.231
25,daily_return_std_2,37.178
26,log_return_std_2,46.077
27,volume_change_std_2,31.687
28,relative_volume_std_2,29.895
29,log_volume_2,36.84
30,high_low_range_std_2,87.697
31,excess_return_std_2,40.48
