feature_index,feature_name,importance_score
0,log_volume_0,16.39
1,log_return_std_0,16.177
2,low_std_0,24.641
3,excess_return_std_0,24.945
4,daily_return_std_0,28.513
5,open_std_0,16.066
6,relative_volume_std_0,28.574
7,high_low_range_std_0,28.483
8,high_std_0,16.345
9,volume_change_std_0,28.363
10,close_std_1,16.22
11,log_volume_1,24.958
12,log_return_std_1,24.913
13,low_std_1,28.46
14,excess_return_std_1,28.463
15,daily_return_std_1,16.449
16,open_std_1,16.489
17,relative_volume_std_1,28.339
18,high_low_range_std_1,16.377
19,high_std_1,16.388
20,volume_change_std_1,24.921
21,close_std_2,28.618
22,log_volume_2,24.929
23,log_return_std_2,28.503
24,low_std_2,28.684
25,excess_return_std_2,16.048
26,daily_return_std_2,16.078
27,open_std_2,16.281
28,relative_volume_std_2,16.038
29,high_low_range_std_2,16.382
30,high_std_2,24.94
31,volume_change_std_2,16.475
32,ticker,16.481
33,time_period_idx,15.915
