index,subsequence_idx,score
127,127,2.3707
143,143,2.3248
144,144,2.66529
145,145,2.2992
147,147,2.239
270,270,2.29812
341,341,2.26888
391,391,2.77964
425,425,2.5977
426,426,2.22015
427,427,2.55741
428,428,2.57354
429,429,2.44009
508,508,2.22121
